Gene ID	Gene_NAME	Transcript ID	STRAND
545114	AC126755.2_ENST00000545114	ENST00000545114.5	-1
498285	AC129492.3	ENST00000498285.1	-1
404031	AC131097.2	ENST00000404031.5	-1
401641	AC131097.2_ENST00000401641	ENST00000401641.2	-1
452112	AC131097.2_ENST00000452112	ENST00000452112.5	-1
639401	AC131160.1	ENST00000639401.1	-1
549950	AC133555.3	ENST00000549950.5	-1
578584	AC134669.1	ENST00000578584.5	-1
639059	AC134980.3	ENST00000639059.1	1
529564	AC135050.2	ENST00000529564.1	-1
67808	AC135068.1	ENST00000332663.3	1
623441	AC135068.3	ENST00000623441.1	1
537262	AC135586.2	ENST00000537262.1	1
569103	AC136428.1	ENST00000569103.2	-1
643770	AC138647.1	ENST00000643770.1	1
427937	AC138647.1_ENST00000427937	ENST00000427937.1	1
522452	AC138696.1	ENST00000522452.1	1
567078	AC138811.2	ENST00000567078.2	-1
381497	AC138969.1	ENST00000381497.6	1
101209	AC138969.1_ENST00000331436	ENST00000331436.6	1
541593	AC138969.1_ENST00000541593	ENST00000541593.5	1
571730	AC139530.2	ENST00000571730.1	1
506382	AC187653.1	ENST00000506382.2	1
635921	AC233723.1	ENST00000635921.1	-1
512227	AC233724.12	ENST00000512227.1	1
510838	AC233724.15	ENST00000510838.2	1
639073	AC233724.16	ENST00000639073.1	1
640803	AC233724.17	ENST00000640803.1	-1
639969	AC233724.18	ENST00000639969.1	-1
638842	AC233724.19	ENST00000638842.1	-1
640846	AC233724.20	ENST00000640846.1	-1
503184	AC233724.6	ENST00000503184.2	1
625258	AC243547.3	ENST00000625258.1	1
584068	AC243756.1	ENST00000584068.3	-1
598976	AC243967.1	ENST00000598976.1	1
422081	AC244197.3	ENST00000422081.6	-1
624396	AC244517.10	ENST00000624396.1	1
623884	AC244517.6	ENST00000623884.1	1
562833	AC245033.1	ENST00000562833.2	-1
588212	AC245748.1	ENST00000588212.1	-1
56616	ACAA1	ENST00000333167.12	-1
301810	ACAA1_ENST00000301810	ENST00000301810.11	-1
450296	ACAA1_ENST00000450296	ENST00000450296.5	-1
625927	ACAA1_ENST00000625927	ENST00000625927.2	-1
627515	ACAA1_ENST00000627515	ENST00000627515.2	-1
64436	ACAA2	ENST00000285093.14	-1
587994	ACAA2_ENST00000587994	ENST00000587994.5	-1
589432	ACAA2_ENST00000589432	ENST00000589432.5	-1
616317	ACACA	ENST00000616317.4	-1
612895	ACACA_ENST00000612895	ENST00000612895.4	-1
614428	ACACA_ENST00000614428	ENST00000614428.4	-1
614438	ACACA_ENST00000614438	ENST00000614438.1	-1
617649	ACACA_ENST00000617649	ENST00000617649.4	-1
338432	ACACB	ENST00000338432.11	1
67634	ACACB_ENST00000377848	ENST00000377848.7	1
377854	ACACB_ENST00000377854	ENST00000377854.9	1
106382	ACAD10	ENST00000455480.6	1
67639	ACAD10_ENST00000313698	ENST00000313698.8	1
549590	ACAD10_ENST00000549590	ENST00000549590.5	1
56969	ACAD11	ENST00000264990.10	-1
481970	ACAD11_ENST00000481970	ENST00000481970.2	-1
61546	ACAD8	ENST00000281182.8	1
374752	ACAD8_ENST00000374752	ENST00000374752.6	1
56951	ACAD9	ENST00000308982.11	1
56376	ACADL	ENST00000233710.3	-1
370834	ACADM	ENST00000370834.9	1
54937	ACADM_ENST00000370841	ENST00000370841.8	1
106473	ACADM_ENST00000420607	ENST00000420607.6	1
541113	ACADM_ENST00000541113	ENST00000541113.5	1
62152	ACADS	ENST00000242592.8	1
60798	ACADSB	ENST00000358776.6	1
368869	ACADSB_ENST00000368869	ENST00000368869.8	1
411593	ACADS_ENST00000411593	ENST00000411593.2	1
543245	ACADVL	ENST00000543245.6	1
350303	ACADVL_ENST00000350303	ENST00000350303.9	1
63723	ACADVL_ENST00000356839	ENST00000356839.9	1
90523	ACAN	ENST00000439576.6	1
352105	ACAN_ENST00000352105	ENST00000352105.11	1
558207	ACAN_ENST00000558207	ENST00000558207.5	1
559004	ACAN_ENST00000559004	ENST00000559004.5	1
560601	ACAN_ENST00000560601	ENST00000560601.2	1
561243	ACAN_ENST00000561243	ENST00000561243.5	1
617301	ACAN_ENST00000617301	ENST00000617301.4	1
63733	ACAP1	ENST00000158762.7	1
68880	ACAP2	ENST00000326793.10	-1
618471	ACAP2_ENST00000618471	ENST00000618471.4	-1
96866	ACAP3	ENST00000354700.9	-1
353662	ACAP3_ENST00000353662	ENST00000353662.4	-1
61410	ACAT1	ENST00000265838.8	1
299355	ACAT1_ENST00000299355	ENST00000299355.10	1
58861	ACAT2	ENST00000367048.4	1
5534	ACBD3	ENST00000366812.5	-1
95087	ACBD4	ENST00000431281.5	1
321854	ACBD4_ENST00000321854	ENST00000321854.12	1
376955	ACBD4_ENST00000376955	ENST00000376955.8	1
75057	ACBD4_ENST00000398322	ENST00000398322.7	1
586346	ACBD4_ENST00000586346	ENST00000586346.5	1
591859	ACBD4_ENST00000591859	ENST00000591859.5	1
592162	ACBD4_ENST00000592162	ENST00000592162.5	1
619916	ACBD4_ENST00000619916	ENST00000619916.4	1
94709	ACBD5	ENST00000396271.7	-1
102810	ACBD5_ENST00000375888	ENST00000375888.5	-1
375897	ACBD5_ENST00000375897	ENST00000375897.7	-1
375901	ACBD5_ENST00000375901	ENST00000375901.5	-1
60417	ACBD5_ENST00000375905	ENST00000375905.8	-1
642319	ACBD6	ENST00000642319.1	-1
55499	ACBD6_ENST00000367595	ENST00000367595.3	-1
67128	ACBD7	ENST00000356189.5	-1
61026	ACCS	ENST00000263776.8	1
74754	ACCSL	ENST00000378832.1	1
620338	ACD	ENST00000620338.4	-1
601	ACD_ENST00000219251	ENST00000219251.12	-1
393919	ACD_ENST00000393919	ENST00000393919.8	-1
602320	ACD_ENST00000602320	ENST00000602320.1	-1
620761	ACD_ENST00000620761	ENST00000620761.4	-1
64192	ACE	ENST00000290866.9	1
427411	ACE2	ENST00000427411.1	-1
5826	ACE2_ENST00000252519	ENST00000252519.7	-1
64621	ACER1	ENST00000301452.4	-1
69525	ACER2	ENST00000340967.2	1
61328	ACER3	ENST00000532485.5	1
526597	ACER3_ENST00000526597	ENST00000526597.5	1
533873	ACER3_ENST00000533873	ENST00000533873.1	1
95374	ACE_ENST00000290863	ENST00000290863.10	1
413513	ACE_ENST00000413513	ENST00000413513.7	1
107688	ACE_ENST00000428043	ENST00000428043.5	1
59224	ACHE	ENST00000302913.8	-1
241069	ACHE_ENST00000241069	ENST00000241069.10	-1
411582	ACHE_ENST00000411582	ENST00000411582.2	-1
99301	ACHE_ENST00000412389	ENST00000412389.5	-1
419336	ACHE_ENST00000419336	ENST00000419336.6	-1
428317	ACHE_ENST00000428317	ENST00000428317.6	-1
62468	ACIN1	ENST00000262710.5	-1
97067	ACIN1_ENST00000338631	ENST00000338631.10	-1
357481	ACIN1_ENST00000357481	ENST00000357481.6	-1
108290	ACIN1_ENST00000397341	ENST00000397341.7	-1
457657	ACIN1_ENST00000457657	ENST00000457657.5	-1
555053	ACIN1_ENST00000555053	ENST00000555053.5	-1
557515	ACIN1_ENST00000557515	ENST00000557515.5	-1
605057	ACIN1_ENST00000605057	ENST00000605057.5	-1
94221	ACKR1	ENST00000368121.4	1
5539	ACKR1_ENST00000368122	ENST00000368122.3	1
537147	ACKR1_ENST00000537147	ENST00000537147.5	1
422265	ACKR2	ENST00000422265.5	1
5006	ACKR2_ENST00000442925	ENST00000442925.5	1
5967	ACKR3	ENST00000272928.3	1
5016	ACKR4	ENST00000249887.2	1
4962	ACLY	ENST00000352035.6	-1
353196	ACLY_ENST00000353196	ENST00000353196.5	-1
393896	ACLY_ENST00000393896	ENST00000393896.6	-1
537919	ACLY_ENST00000537919	ENST00000537919.5	-1
590151	ACLY_ENST00000590151	ENST00000590151.5	-1
74319	ACMSD	ENST00000356140.9	1
392928	ACMSD_ENST00000392928	ENST00000392928.5	1
4963	ACO1	ENST00000309951.7	1
94579	ACO1_ENST00000379923	ENST00000379923.5	1
541043	ACO1_ENST00000541043	ENST00000541043.5	1
4964	ACO2	ENST00000216254.8	1
396512	ACO2_ENST00000396512	ENST00000396512.3	1
99621	ACOD1	ENST00000377462.5	1
449753	ACOD1_ENST00000449753	ENST00000449753.2	1
67773	ACOT1	ENST00000311148.8	1
93632	ACOT11	ENST00000371316.3	1
54876	ACOT11_ENST00000343744	ENST00000343744.6	1
57828	ACOT12	ENST00000307624.7	-1
513751	ACOT12_ENST00000513751	ENST00000513751.1	-1
58258	ACOT13	ENST00000230048.4	1
107894	ACOT13_ENST00000537591	ENST00000537591.5	1
557556	ACOT1_ENST00000557556	ENST00000557556.1	1
62662	ACOT2	ENST00000238651.9	1
613168	ACOT2_ENST00000613168	ENST00000613168.1	1
622407	ACOT2_ENST00000622407	ENST00000622407.4	1
62663	ACOT4	ENST00000326303.4	1
67774	ACOT6	ENST00000381139.1	1
645972	ACOT6_ENST00000645972	ENST00000645972.1	1
102905	ACOT7	ENST00000377855.6	-1
54450	ACOT7_ENST00000361521	ENST00000361521.8	-1
95630	ACOT7_ENST00000377842	ENST00000377842.7	-1
99519	ACOT7_ENST00000377845	ENST00000377845.7	-1
545482	ACOT7_ENST00000545482	ENST00000545482.5	-1
608083	ACOT7_ENST00000608083	ENST00000608083.5	-1
65633	ACOT8	ENST00000217455.8	-1
101592	ACOT9	ENST00000379303.9	-1
3435	ACOT9_ENST00000336430	ENST00000336430.11	-1
379295	ACOT9_ENST00000379295	ENST00000379295.5	-1
492081	ACOT9_ENST00000492081	ENST00000492081.1	-1
64273	ACOX1	ENST00000293217.9	-1
93663	ACOX1_ENST00000301608	ENST00000301608.8	-1
68787	ACOX2	ENST00000302819.9	-1
459701	ACOX2_ENST00000459701	ENST00000459701.6	-1
57250	ACOX3	ENST00000356406.9	-1
413009	ACOX3_ENST00000413009	ENST00000413009.6	-1
503233	ACOX3_ENST00000503233	ENST00000503233.5	-1
95414	ACOXL	ENST00000439055.5	1
107199	ACOXL_ENST00000340561	ENST00000340561.8	1
75227	ACOXL_ENST00000389811	ENST00000389811.8	1
95057	ACP1	ENST00000272067.10	1
55763	ACP1_ENST00000272065	ENST00000272065.9	1
405233	ACP1_ENST00000405233	ENST00000405233.5	1
407983	ACP1_ENST00000407983	ENST00000407983.7	1
439645	ACP1_ENST00000439645	ENST00000439645.6	1
61047	ACP2	ENST00000256997.7	-1
527256	ACP2_ENST00000527256	ENST00000527256.5	-1
529444	ACP2_ENST00000529444	ENST00000529444.5	-1
530453	ACP2_ENST00000530453	ENST00000530453.4	-1
533929	ACP2_ENST00000533929	ENST00000533929.5	-1
65188	ACP4	ENST00000270593.1	1
107113	ACP5	ENST00000592828.5	-1
64718	ACP5_ENST00000218758	ENST00000218758.9	-1
412435	ACP5_ENST00000412435	ENST00000412435.6	-1
433365	ACP5_ENST00000433365	ENST00000433365.2	-1
590420	ACP5_ENST00000590420	ENST00000590420.1	-1
583509	ACP6	ENST00000583509.6	-1
103157	ACP6_ENST00000392988	ENST00000392988.6	-1
487562	ACP6_ENST00000487562	ENST00000487562.5	-1
68344	ACP7	ENST00000331256.9	1
594229	ACP7_ENST00000594229	ENST00000594229.1	1
94423	ACPP	ENST00000351273.11	1
56968	ACPP_ENST00000336375	ENST00000336375.9	1
475741	ACPP_ENST00000475741	ENST00000475741.5	1
66201	ACR	ENST00000216139.9	1
61596	ACRBP	ENST00000229243.6	-1
414226	ACRBP_ENST00000414226	ENST00000414226.6	-1
536350	ACRBP_ENST00000536350	ENST00000536350.5	-1
61516	ACRV1	ENST00000533904.5	-1
315608	ACRV1_ENST00000315608	ENST00000315608.7	-1
527795	ACRV1_ENST00000527795	ENST00000527795.1	-1
530048	ACRV1_ENST00000530048	ENST00000530048.5	-1
529621	ACR_ENST00000529621	ENST00000529621.1	1
63057	ACSBG1	ENST00000258873.8	-1
560817	ACSBG1_ENST00000560817	ENST00000560817.5	-1
586696	ACSBG2	ENST00000586696.5	1
588304	ACSBG2_ENST00000588304	ENST00000588304.5	1
588485	ACSBG2_ENST00000588485	ENST00000588485.5	1
591403	ACSBG2_ENST00000591403	ENST00000591403.5	1
427954	ACSF2	ENST00000427954.6	1
64131	ACSF2_ENST00000300441	ENST00000300441.8	1
502667	ACSF2_ENST00000502667	ENST00000502667.5	1
504392	ACSF2_ENST00000504392	ENST00000504392.5	1
614302	ACSF3	ENST00000614302.4	1
63621	ACSF3_ENST00000317447	ENST00000317447.8	1
378345	ACSF3_ENST00000378345	ENST00000378345.8	1
406948	ACSF3_ENST00000406948	ENST00000406948.7	1
515030	ACSL1	ENST00000515030.5	-1
57643	ACSL1_ENST00000281455	ENST00000281455.6	-1
454703	ACSL1_ENST00000454703	ENST00000454703.6	-1
504342	ACSL1_ENST00000504342	ENST00000504342.5	-1
504900	ACSL1_ENST00000504900	ENST00000504900.5	-1
507295	ACSL1_ENST00000507295	ENST00000507295.5	-1
513317	ACSL1_ENST00000513317	ENST00000513317.5	-1
622937	ACSL1_ENST00000622937	ENST00000622937.3	-1
5827	ACSL3	ENST00000357430.7	1
392066	ACSL3_ENST00000392066	ENST00000392066.7	1
340800	ACSL4	ENST00000340800.6	-1
348502	ACSL4_ENST00000348502	ENST00000348502.10	-1
5828	ACSL4_ENST00000469796	ENST00000469796.6	-1
60751	ACSL5	ENST00000356116.5	1
354273	ACSL5_ENST00000354273	ENST00000354273.4	1
354655	ACSL5_ENST00000354655	ENST00000354655.8	1
393081	ACSL5_ENST00000393081	ENST00000393081.5	1
433418	ACSL5_ENST00000433418	ENST00000433418.5	1
92449	ACSL6	ENST00000379264.6	-1
5829	ACSL6_ENST00000296869	ENST00000296869.8	-1
357096	ACSL6_ENST00000357096	ENST00000357096.5	-1
379240	ACSL6_ENST00000379240	ENST00000379240.5	-1
379244	ACSL6_ENST00000379244	ENST00000379244.5	-1
379246	ACSL6_ENST00000379246	ENST00000379246.5	-1
379255	ACSL6_ENST00000379255	ENST00000379255.5	-1
431707	ACSL6_ENST00000431707	ENST00000431707.5	-1
543479	ACSL6_ENST00000543479	ENST00000543479.5	-1
63302	ACSM1	ENST00000307493.8	-1
520010	ACSM1_ENST00000520010	ENST00000520010.5	-1
573854	ACSM2A	ENST00000573854.5	1
219054	ACSM2A_ENST00000219054	ENST00000219054.10	1
67937	ACSM2A_ENST00000396104	ENST00000396104.2	1
417235	ACSM2A_ENST00000417235	ENST00000417235.6	1
575690	ACSM2A_ENST00000575690	ENST00000575690.5	1
63301	ACSM2B	ENST00000329697.10	-1
106749	ACSM2B_ENST00000414188	ENST00000414188.6	-1
565232	ACSM2B_ENST00000565232	ENST00000565232.5	-1
565322	ACSM2B_ENST00000565322	ENST00000565322.5	-1
567001	ACSM2B_ENST00000567001	ENST00000567001.5	-1
63304	ACSM3	ENST00000289416.9	1
98965	ACSM3_ENST00000440284	ENST00000440284.6	1
94807	ACSM4	ENST00000399422.4	1
63300	ACSM5	ENST00000331849.8	1
575070	ACSM5_ENST00000575070	ENST00000575070.1	1
575584	ACSM5_ENST00000575584	ENST00000575584.5	1
93896	ACSM6	ENST00000341686.7	1
394005	ACSM6_ENST00000394005	ENST00000394005.3	1
65478	ACSS1	ENST00000323482.8	-1
108254	ACSS1_ENST00000376726	ENST00000376726.3	-1
107817	ACSS1_ENST00000432802	ENST00000432802.6	-1
105413	ACSS1_ENST00000537502	ENST00000537502.5	-1
99149	ACSS2	ENST00000253382.5	1
3436	ACSS2_ENST00000360596	ENST00000360596.6	1
62000	ACSS3	ENST00000548058.5	1
261206	ACSS3_ENST00000261206	ENST00000261206.7	1
55705	ACTA1	ENST00000366684.7	-1
366683	ACTA1_ENST00000366683	ENST00000366683.3	-1
60608	ACTA2	ENST00000224784.10	-1
5830	ACTB	ENST00000331789.10	-1
69031	ACTBL2	ENST00000423391.2	-1
493945	ACTB_ENST00000493945	ENST00000493945.6	-1
646664	ACTB_ENST00000646664	ENST00000646664.1	-1
62844	ACTC1	ENST00000290378.4	-1
575842	ACTG1	ENST00000575842.5	-1
64313	ACTG1_ENST00000331925	ENST00000331925.7	-1
573283	ACTG1_ENST00000573283	ENST00000573283.6	-1
575087	ACTG1_ENST00000575087	ENST00000575087.5	-1
615544	ACTG1_ENST00000615544	ENST00000615544.4	-1
644774	ACTG1_ENST00000644774	ENST00000644774.1	-1
409624	ACTG2	ENST00000409624.1	1
56007	ACTG2_ENST00000345517	ENST00000345517.7	1
409731	ACTG2_ENST00000409731	ENST00000409731.7	1
409918	ACTG2_ENST00000409918	ENST00000409918.5	1
68622	ACTL10	ENST00000330271.4	1
57106	ACTL6A	ENST00000429709.6	1
392662	ACTL6A_ENST00000392662	ENST00000392662.5	1
450518	ACTL6A_ENST00000450518	ENST00000450518.6	1
59217	ACTL6B	ENST00000160382.9	-1
60099	ACTL7A	ENST00000333999.4	1
60098	ACTL7B	ENST00000374667.4	-1
54541	ACTL8	ENST00000375406.1	1
617065	ACTL8_ENST00000617065	ENST00000617065.1	1
64663	ACTL9	ENST00000324436.4	-1
612068	ACTL9_ENST00000612068	ENST00000612068.1	-1
107034	ACTN1	ENST00000394419.8	-1
62642	ACTN1_ENST00000193403	ENST00000193403.10	-1
81334	ACTN1_ENST00000376839	ENST00000376839.7	-1
438964	ACTN1_ENST00000438964	ENST00000438964.6	-1
538545	ACTN1_ENST00000538545	ENST00000538545.6	-1
106730	ACTN2	ENST00000542672.5	1
55739	ACTN2_ENST00000366578	ENST00000366578.5	1
546208	ACTN2_ENST00000546208	ENST00000546208.5	1
502692	ACTN3	ENST00000502692.5	1
513398	ACTN3_ENST00000513398	ENST00000513398.1	1
64942	ACTN4	ENST00000252699.6	1
390009	ACTN4_ENST00000390009	ENST00000390009.7	1
424234	ACTN4_ENST00000424234	ENST00000424234.6	1
67757	ACTR10	ENST00000254286.8	1
60717	ACTR1A	ENST00000369905.8	-1
487599	ACTR1A_ENST00000487599	ENST00000487599.1	-1
56080	ACTR1B	ENST00000289228.6	-1
101745	ACTR2	ENST00000377982.8	1
55964	ACTR2_ENST00000260641	ENST00000260641.9	1
542850	ACTR2_ENST00000542850	ENST00000542850.2	1
68512	ACTR3	ENST00000263238.6	1
59420	ACTR3B	ENST00000256001.12	1
377776	ACTR3B_ENST00000377776	ENST00000377776.7	1
397282	ACTR3B_ENST00000397282	ENST00000397282.2	1
78980	ACTR3C	ENST00000252071.8	-1
539352	ACTR3C_ENST00000539352	ENST00000539352.5	-1
613959	ACTR3C_ENST00000613959	ENST00000613959.1	-1
415792	ACTR3_ENST00000415792	ENST00000415792.5	1
535589	ACTR3_ENST00000535589	ENST00000535589.3	1
65579	ACTR5	ENST00000243903.5	1
62042	ACTR6	ENST00000188312.6	1
546902	ACTR6_ENST00000546902	ENST00000546902.5	1
551617	ACTR6_ENST00000551617	ENST00000551617.1	1
552376	ACTR6_ENST00000552376	ENST00000552376.5	1
56789	ACTR8	ENST00000335754.7	-1
482349	ACTR8_ENST00000482349	ENST00000482349.5	-1
5831	ACTRT1	ENST00000371124.4	-1
54435	ACTRT2	ENST00000378404.3	1
57084	ACTRT3	ENST00000330368.2	-1
37	ACVR1	ENST00000263640.7	-1
36	ACVR1B	ENST00000541224.5	1
257963	ACVR1B_ENST00000257963	ENST00000257963.8	1
415850	ACVR1B_ENST00000415850	ENST00000415850.6	1
108304	ACVR1B_ENST00000426655	ENST00000426655.6	1
542485	ACVR1B_ENST00000542485	ENST00000542485.1	1
49	ACVR1C	ENST00000243349.12	-1
335450	ACVR1C_ENST00000335450	ENST00000335450.7	-1
348328	ACVR1C_ENST00000348328	ENST00000348328.9	-1
409680	ACVR1C_ENST00000409680	ENST00000409680.7	-1
409283	ACVR1_ENST00000409283	ENST00000409283.6	-1
410057	ACVR1_ENST00000410057	ENST00000410057.6	-1
434821	ACVR1_ENST00000434821	ENST00000434821.5	-1
39	ACVR2A	ENST00000241416.11	1
404590	ACVR2A_ENST00000404590	ENST00000404590.1	1
535787	ACVR2A_ENST00000535787	ENST00000535787.5	1
38	ACVR2B	ENST00000352511.4	1
40	ACVRL1	ENST00000388922.8	1
419526	ACVRL1_ENST00000419526	ENST00000419526.6	1
102693	ACVRL1_ENST00000550683	ENST00000550683.5	1
636358	ACY1	ENST00000636358.1	1
56763	ACY1_ENST00000404366	ENST00000404366.7	1
476351	ACY1_ENST00000476351	ENST00000476351.5	1
476854	ACY1_ENST00000476854	ENST00000476854.5	1
494103	ACY1_ENST00000494103	ENST00000494103.5	1
635797	ACY1_ENST00000635797	ENST00000635797.1	1
61266	ACY3	ENST00000255082.7	-1
529256	ACY3_ENST00000529256	ENST00000529256.1	-1
555463	ACYP1	ENST00000555463.1	-1
3437	ACYP1_ENST00000238618	ENST00000238618.7	-1
102591	ACYP1_ENST00000357971	ENST00000357971.7	-1
553302	ACYP1_ENST00000553302	ENST00000553302.1	-1
555135	ACYP1_ENST00000555135	ENST00000555135.1	-1
555694	ACYP1_ENST00000555694	ENST00000555694.5	-1
607452	ACYP2	ENST00000607452.5	1
303536	ACYP2_ENST00000303536	ENST00000303536.8	1
3438	ACYP2_ENST00000394666	ENST00000394666.7	1
101126	ACYP2_ENST00000406041	ENST00000406041.5	1
422521	ACYP2_ENST00000422521	ENST00000422521.2	1
606082	ACYP2_ENST00000606082	ENST00000606082.5	1
606865	ACYP2_ENST00000606865	ENST00000606865.1	1
602	ADA	ENST00000372874.8	-1
65902	ADA2	ENST00000399837.6	-1
262607	ADA2_ENST00000262607	ENST00000262607.3	-1
96343	ADA2_ENST00000330232	ENST00000330232.8	-1
399839	ADA2_ENST00000399839	ENST00000399839.5	-1
449907	ADA2_ENST00000449907	ENST00000449907.6	-1
610390	ADA2_ENST00000610390	ENST00000610390.4	-1
68955	ADAD1	ENST00000296513.6	1
388724	ADAD1_ENST00000388724	ENST00000388724.6	1
388725	ADAD1_ENST00000388725	ENST00000388725.2	1
63595	ADAD2	ENST00000268624.7	1
315906	ADAD2_ENST00000315906	ENST00000315906.9	1
562188	ADAL	ENST00000562188.6	1
67833	ADAL_ENST00000389651	ENST00000389651.8	1
422466	ADAL_ENST00000422466	ENST00000422466.6	1
98946	ADAL_ENST00000428046	ENST00000428046.7	1
610420	ADAL_ENST00000610420	ENST00000610420.4	1
3191	ADAM10	ENST00000260408.7	-1
402627	ADAM10_ENST00000402627	ENST00000402627.5	-1
461408	ADAM10_ENST00000461408	ENST00000461408.2	-1
561288	ADAM10_ENST00000561288	ENST00000561288.1	-1
3192	ADAM11	ENST00000200557.10	1
535346	ADAM11_ENST00000535346	ENST00000535346.5	1
3193	ADAM12	ENST00000368679.8	-1
94280	ADAM12_ENST00000368676	ENST00000368676.8	-1
3194	ADAM15	ENST00000356955.6	1
271836	ADAM15_ENST00000271836	ENST00000271836.10	1
355956	ADAM15_ENST00000355956	ENST00000355956.6	1
359280	ADAM15_ENST00000359280	ENST00000359280.8	1
360674	ADAM15_ENST00000360674	ENST00000360674.8	1
368412	ADAM15_ENST00000368412	ENST00000368412.7	1
368413	ADAM15_ENST00000368413	ENST00000368413.5	1
447332	ADAM15_ENST00000447332	ENST00000447332.3	1
449910	ADAM15_ENST00000449910	ENST00000449910.6	1
531455	ADAM15_ENST00000531455	ENST00000531455.5	1
3195	ADAM17	ENST00000310823.7	-1
497134	ADAM17_ENST00000497134	ENST00000497134.5	-1
618923	ADAM17_ENST00000618923	ENST00000618923.1	-1
3196	ADAM18	ENST00000265707.9	1
379866	ADAM18_ENST00000379866	ENST00000379866.5	1
520772	ADAM18_ENST00000520772	ENST00000520772.5	1
95488	ADAM19	ENST00000257527.8	-1
517905	ADAM19_ENST00000517905	ENST00000517905.1	-1
3198	ADAM2	ENST00000265708.8	-1
3199	ADAM20	ENST00000256389.3	-1
603540	ADAM21	ENST00000603540.1	1
3201	ADAM22	ENST00000265727.11	1
398201	ADAM22_ENST00000398201	ENST00000398201.8	1
398204	ADAM22_ENST00000398204	ENST00000398204.8	1
90640	ADAM22_ENST00000398209	ENST00000398209.7	1
439864	ADAM22_ENST00000439864	ENST00000439864.5	1
3202	ADAM23	ENST00000264377.7	1
104862	ADAM23_ENST00000374415	ENST00000374415.7	1
3203	ADAM28	ENST00000265769.8	1
105538	ADAM28_ENST00000437154	ENST00000437154.6	1
615367	ADAM29	ENST00000615367.4	1
3204	ADAM29_ENST00000359240	ENST00000359240.7	1
404450	ADAM29_ENST00000404450	ENST00000404450.8	1
445694	ADAM29_ENST00000445694	ENST00000445694.5	1
514159	ADAM29_ENST00000514159	ENST00000514159.1	1
618444	ADAM29_ENST00000618444	ENST00000618444.1	1
347580	ADAM2_ENST00000347580	ENST00000347580.8	-1
379853	ADAM2_ENST00000379853	ENST00000379853.6	-1
521880	ADAM2_ENST00000521880	ENST00000521880.5	-1
622267	ADAM2_ENST00000622267	ENST00000622267.1	-1
3205	ADAM30	ENST00000369400.1	-1
3206	ADAM32	ENST00000379907.8	1
437682	ADAM32_ENST00000437682	ENST00000437682.6	1
519315	ADAM32_ENST00000519315	ENST00000519315.5	1
3207	ADAM33	ENST00000356518.6	-1
350009	ADAM33_ENST00000350009	ENST00000350009.6	-1
379861	ADAM33_ENST00000379861	ENST00000379861.8	-1
617732	ADAM33_ENST00000617732	ENST00000617732.1	-1
619289	ADAM33_ENST00000619289	ENST00000619289.4	-1
3208	ADAM7	ENST00000175238.10	1
380789	ADAM7_ENST00000380789	ENST00000380789.5	1
441335	ADAM7_ENST00000441335	ENST00000441335.6	1
520720	ADAM7_ENST00000520720	ENST00000520720.1	1
445355	ADAM8	ENST00000445355.7	-1
415217	ADAM8_ENST00000415217	ENST00000415217.7	-1
485491	ADAM8_ENST00000485491	ENST00000485491.6	-1
3209	ADAM9	ENST00000487273.6	1
466936	ADAM9_ENST00000466936	ENST00000466936.5	1
481513	ADAM9_ENST00000481513	ENST00000481513.5	1
3210	ADAMDEC1	ENST00000256412.8	1
522298	ADAMDEC1_ENST00000522298	ENST00000522298.1	1
3211	ADAMTS1	ENST00000284984.7	-1
3212	ADAMTS10	ENST00000270328.8	-1
595838	ADAMTS10_ENST00000595838	ENST00000595838.5	-1
597188	ADAMTS10_ENST00000597188	ENST00000597188.5	-1
3213	ADAMTS12	ENST00000504830.5	-1
352040	ADAMTS12_ENST00000352040	ENST00000352040.7	-1
